sample_id,image_path,ground_truth,stay_positive_prediction,stay_positive_score,official_fsd_prediction,official_fsd_score,fsd_finetune_v1_prediction,fsd_finetune_v1_score,fsd_finetune_v2_prediction,fsd_finetune_v2_score,stay_positive_postcal_prediction,official_match,v1_match,v2_match,match_count,conflict_count,all_fsd_real,all_fsd_fake,conflict_pattern,prompt_type,file_index,score_bin_left,score_bin
adm_auto_2634,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/495_adm_91.PNG,fake,real,0.4801699131820623,fake,0.5703125,fake,0.53271484375,fake,0.59619140625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_91,495,0.48,0.48-0.50
adm_auto_2635,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/496_adm_153.PNG,fake,real,0.4404635150055708,fake,0.56396484375,fake,0.59912109375,fake,0.54248046875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,496,0.44,0.44-0.46
adm_auto_2636,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/496_adm_174.PNG,fake,real,0.4000709240413063,fake,0.8173828125,fake,0.56982421875,fake,0.83154296875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_174,496,0.4,0.40-0.42
adm_auto_2637,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/496_adm_34.PNG,fake,real,0.4217347771992139,fake,0.72021484375,fake,0.71044921875,fake,0.83740234375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_34,496,0.42,0.42-0.44
adm_auto_2638,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/496_adm_7.PNG,fake,real,0.4183746229812515,real,0.4580078125,fake,0.5126953125,real,0.43505859375,fake,False,True,False,1,2,False,False,SP=fake;FSD=real/fake/real,adm_7,496,0.4,0.40-0.42
adm_auto_2639,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/496_adm_85.PNG,fake,real,0.3942819503021506,real,0.10247802734375,real,0.24365234375,real,0.296630859375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,496,0.38,0.38-0.40
adm_auto_2640,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/496_adm_91.PNG,fake,real,0.388836992087257,real,0.320068359375,real,0.279052734375,real,0.342529296875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,496,0.38,0.38-0.40
adm_auto_2641,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/497_adm_153.PNG,fake,real,0.3990237277835152,real,0.4833984375,real,0.451171875,real,0.453369140625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,497,0.38,0.38-0.40
adm_auto_2642,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/497_adm_174.PNG,fake,real,0.4184295208863359,real,0.439697265625,real,0.4892578125,real,0.392822265625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,497,0.4,0.40-0.42
adm_auto_2643,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/497_adm_34.PNG,fake,real,0.4179288520417261,real,0.2783203125,real,0.321533203125,real,0.233154296875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,497,0.4,0.40-0.42
adm_auto_2644,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/497_adm_7.PNG,fake,real,0.4235192452130757,fake,0.861328125,fake,0.8916015625,fake,0.94921875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_7,497,0.42,0.42-0.44
adm_auto_2645,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/497_adm_85.PNG,fake,real,0.3642148224534445,real,0.312744140625,real,0.328857421875,real,0.3173828125,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_85,497,0.36,0.36-0.38
adm_auto_2646,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/497_adm_91.PNG,fake,real,0.4035575795738554,real,0.312744140625,real,0.4384765625,real,0.263671875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,497,0.4,0.40-0.42
adm_auto_2647,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/498_adm_153.PNG,fake,real,0.4617436317853313,fake,0.67578125,fake,0.81494140625,fake,0.81005859375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,498,0.46,0.46-0.48
adm_auto_2648,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/498_adm_174.PNG,fake,real,0.4833183386523178,real,0.4560546875,real,0.420654296875,real,0.494140625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,498,0.48,0.48-0.50
adm_auto_2649,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/498_adm_34.PNG,fake,fake,0.5626795988243414,real,0.34326171875,fake,0.6513671875,fake,0.513671875,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_34,498,0.56,0.56-0.58
adm_auto_2650,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/498_adm_7.PNG,fake,real,0.4168529822512111,real,0.351318359375,real,0.37548828125,real,0.336181640625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,498,0.4,0.40-0.42
adm_auto_2651,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/498_adm_85.PNG,fake,real,0.4387799376984928,fake,0.66455078125,fake,0.69091796875,fake,0.72900390625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_85,498,0.42,0.42-0.44
adm_auto_2652,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/498_adm_91.PNG,fake,real,0.4444798919651763,real,0.2646484375,real,0.37353515625,real,0.309814453125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,498,0.44,0.44-0.46
adm_auto_2653,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/499_adm_153.PNG,fake,real,0.4608863149149441,real,0.498046875,fake,0.56787109375,fake,0.62744140625,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_153,499,0.46,0.46-0.48
adm_auto_2654,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/499_adm_174.PNG,fake,real,0.4977344132555142,fake,0.91259765625,fake,0.89697265625,fake,0.9736328125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_174,499,0.48,0.48-0.50
adm_auto_2655,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/499_adm_34.PNG,fake,real,0.4620032260298108,fake,0.97705078125,fake,0.9248046875,fake,0.958984375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_34,499,0.46,0.46-0.48
adm_auto_2656,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/499_adm_7.PNG,fake,real,0.4103433427611749,real,0.140869140625,real,0.365478515625,real,0.24658203125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,499,0.4,0.40-0.42
adm_auto_2657,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/499_adm_85.PNG,fake,fake,0.5453334055449791,fake,0.86865234375,fake,0.83447265625,fake,0.9638671875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_85,499,0.54,0.54-0.56
adm_auto_2658,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/499_adm_91.PNG,fake,fake,0.5027068290558956,fake,0.9912109375,fake,0.98095703125,fake,0.994140625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_91,499,0.5,0.50-0.52
adm_auto_2659,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/49_adm_153.PNG,fake,real,0.393047749197477,real,0.37255859375,real,0.3779296875,real,0.453857421875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,49,0.38,0.38-0.40
adm_auto_2660,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/49_adm_174.PNG,fake,real,0.4118094131006753,real,0.257568359375,real,0.281005859375,real,0.39990234375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,49,0.4,0.40-0.42
adm_auto_2661,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/49_adm_34.PNG,fake,real,0.3862371349949324,fake,0.58935546875,fake,0.5009765625,fake,0.60595703125,real,False,False,False,0,3,False,True,SP=real;FSD=fake/fake/fake,adm_34,49,0.38,0.38-0.40
adm_auto_2662,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/49_adm_7.PNG,fake,real,0.4279869992913947,real,0.408203125,real,0.373046875,fake,0.52783203125,fake,False,False,True,1,2,False,False,SP=fake;FSD=real/real/fake,adm_7,49,0.42,0.42-0.44
adm_auto_2663,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/49_adm_85.PNG,fake,real,0.3825058706684346,real,0.25048828125,real,0.26123046875,real,0.191650390625,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_85,49,0.38,0.38-0.40
adm_auto_2664,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/49_adm_91.PNG,fake,real,0.416280438606014,real,0.289306640625,real,0.273193359375,real,0.442626953125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,49,0.4,0.40-0.42
adm_auto_2665,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/4_adm_153.PNG,fake,real,0.4027165179439647,real,0.3720703125,fake,0.68408203125,fake,0.85693359375,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_153,4,0.4,0.40-0.42
adm_auto_2666,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/4_adm_174.PNG,fake,real,0.3928789775294669,real,0.494140625,fake,0.5048828125,fake,0.67578125,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_174,4,0.38,0.38-0.40
adm_auto_2667,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/4_adm_34.PNG,fake,real,0.4068729936996286,real,0.33984375,real,0.43212890625,fake,0.61865234375,fake,False,False,True,1,2,False,False,SP=fake;FSD=real/real/fake,adm_34,4,0.4,0.40-0.42
adm_auto_2668,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/4_adm_7.PNG,fake,real,0.4536027104177022,real,0.359375,fake,0.57177734375,fake,0.60400390625,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_7,4,0.44,0.44-0.46
adm_auto_2669,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/4_adm_85.PNG,fake,real,0.4627818881951538,fake,0.93896484375,fake,0.76904296875,fake,0.9267578125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_85,4,0.46,0.46-0.48
adm_auto_2670,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/4_adm_91.PNG,fake,real,0.4598543540988259,fake,0.78662109375,fake,0.67333984375,fake,0.79052734375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_91,4,0.44,0.44-0.46
adm_auto_2671,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/500_adm_153.PNG,fake,real,0.378611647466302,real,0.2958984375,real,0.313232421875,real,0.2158203125,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_153,500,0.36,0.36-0.38
adm_auto_2672,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/500_adm_174.PNG,fake,real,0.4009577811508274,real,0.2432861328125,real,0.1761474609375,real,0.28466796875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,500,0.4,0.40-0.42
adm_auto_2673,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/500_adm_34.PNG,fake,real,0.3841904240869572,real,0.260498046875,real,0.267333984375,real,0.277099609375,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_34,500,0.38,0.38-0.40
adm_auto_2674,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/500_adm_7.PNG,fake,real,0.3760452189860967,real,0.156982421875,real,0.27197265625,real,0.13671875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_7,500,0.36,0.36-0.38
adm_auto_2675,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/500_adm_85.PNG,fake,real,0.3801388360100862,real,0.48046875,fake,0.548828125,fake,0.8232421875,real,True,False,False,1,2,False,False,SP=real;FSD=real/fake/fake,adm_85,500,0.38,0.38-0.40
adm_auto_2676,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/500_adm_91.PNG,fake,real,0.3945802852269303,real,0.4873046875,fake,0.5048828125,fake,0.7685546875,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_91,500,0.38,0.38-0.40
adm_auto_2677,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/501_adm_153.PNG,fake,real,0.492234705417981,fake,0.87060546875,fake,0.81591796875,fake,0.9423828125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,501,0.48,0.48-0.50
adm_auto_2678,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/501_adm_174.PNG,fake,real,0.4192033308145362,real,0.435791015625,fake,0.556640625,fake,0.755859375,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_174,501,0.4,0.40-0.42
adm_auto_2679,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/501_adm_34.PNG,fake,real,0.4303751907102474,fake,0.9130859375,fake,0.89111328125,fake,0.93603515625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_34,501,0.42,0.42-0.44
adm_auto_2680,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/501_adm_7.PNG,fake,real,0.4613910796544757,fake,0.642578125,fake,0.56982421875,fake,0.65869140625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_7,501,0.46,0.46-0.48
adm_auto_2681,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/501_adm_85.PNG,fake,real,0.4490193049697822,fake,0.533203125,fake,0.55810546875,fake,0.85009765625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_85,501,0.44,0.44-0.46
adm_auto_2682,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/501_adm_91.PNG,fake,fake,0.5186032560482171,fake,0.71142578125,fake,0.7373046875,fake,0.79931640625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_91,501,0.5,0.50-0.52
adm_auto_2683,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/502_adm_153.PNG,fake,real,0.4731484407823899,fake,0.83642578125,fake,0.85498046875,fake,0.91259765625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,502,0.46,0.46-0.48
adm_auto_2684,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/502_adm_174.PNG,fake,real,0.4518877112263296,real,0.30078125,real,0.324462890625,real,0.345947265625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,502,0.44,0.44-0.46
adm_auto_2685,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/502_adm_34.PNG,fake,fake,0.5237922555759066,fake,0.56787109375,fake,0.55224609375,fake,0.67919921875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_34,502,0.52,0.52-0.54
adm_auto_2686,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/502_adm_7.PNG,fake,real,0.4219500601276049,real,0.49853515625,fake,0.54541015625,fake,0.5830078125,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_7,502,0.42,0.42-0.44
adm_auto_2687,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/502_adm_85.PNG,fake,real,0.4989790781687873,real,0.35302734375,fake,0.546875,real,0.48828125,fake,False,True,False,1,2,False,False,SP=fake;FSD=real/fake/real,adm_85,502,0.48,0.48-0.50
adm_auto_2688,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/502_adm_91.PNG,fake,real,0.428260295001837,real,0.2958984375,fake,0.5849609375,fake,0.77587890625,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_91,502,0.42,0.42-0.44
adm_auto_2689,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/503_adm_153.PNG,fake,real,0.4003765657435394,fake,0.98388671875,fake,0.9453125,fake,0.98095703125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,503,0.4,0.40-0.42
adm_auto_2690,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/503_adm_174.PNG,fake,real,0.3966809945350265,real,0.2410888671875,real,0.303955078125,real,0.199951171875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,503,0.38,0.38-0.40
adm_auto_2691,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/503_adm_34.PNG,fake,fake,0.5096368327057956,real,0.37744140625,real,0.43017578125,fake,0.5537109375,fake,False,False,True,1,2,False,False,SP=fake;FSD=real/real/fake,adm_34,503,0.5,0.50-0.52
adm_auto_2692,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/503_adm_7.PNG,fake,real,0.3934545104955314,fake,0.9140625,fake,0.69384765625,fake,0.88330078125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_7,503,0.38,0.38-0.40
adm_auto_2693,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/503_adm_85.PNG,fake,fake,0.5238951223644289,real,0.186279296875,real,0.26318359375,real,0.219970703125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,503,0.52,0.52-0.54
adm_auto_2694,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/503_adm_91.PNG,fake,fake,0.5904552735532145,fake,0.99462890625,fake,0.97021484375,fake,0.99755859375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_91,503,0.58,0.58-0.60
adm_auto_2695,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/504_adm_153.PNG,fake,real,0.4629384296887017,real,0.368408203125,fake,0.521484375,real,0.45703125,fake,False,True,False,1,2,False,False,SP=fake;FSD=real/fake/real,adm_153,504,0.46,0.46-0.48
adm_auto_2696,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/504_adm_174.PNG,fake,fake,0.6157150545784031,fake,0.77978515625,fake,0.83544921875,fake,0.955078125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_174,504,0.6,0.60-0.62
adm_auto_2697,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/504_adm_34.PNG,fake,real,0.4232041364138522,real,0.249755859375,real,0.31396484375,real,0.2110595703125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,504,0.42,0.42-0.44
adm_auto_2698,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/504_adm_7.PNG,fake,fake,0.5162749885544238,fake,0.62255859375,fake,0.60595703125,fake,0.673828125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_7,504,0.5,0.50-0.52
adm_auto_2699,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/504_adm_85.PNG,fake,real,0.3945655890134625,fake,0.83642578125,fake,0.861328125,fake,0.9150390625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_85,504,0.38,0.38-0.40
adm_auto_2700,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/504_adm_91.PNG,fake,real,0.4501092948132564,fake,0.513671875,fake,0.6689453125,fake,0.73388671875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_91,504,0.44,0.44-0.46
adm_auto_2701,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/505_adm_153.PNG,fake,real,0.443660018469315,fake,0.880859375,fake,0.802734375,fake,0.86962890625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,505,0.44,0.44-0.46
adm_auto_2702,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/505_adm_174.PNG,fake,fake,0.7357259760661553,fake,0.8642578125,fake,0.8173828125,fake,0.88427734375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_174,505,0.72,0.72-0.74
adm_auto_2703,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/505_adm_34.PNG,fake,real,0.4566311816817271,real,0.328125,real,0.306884765625,fake,0.505859375,fake,False,False,True,1,2,False,False,SP=fake;FSD=real/real/fake,adm_34,505,0.44,0.44-0.46
adm_auto_2704,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/505_adm_7.PNG,fake,real,0.4384864561900094,fake,0.59521484375,fake,0.630859375,fake,0.5263671875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_7,505,0.42,0.42-0.44
adm_auto_2705,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/505_adm_85.PNG,fake,real,0.4700674983886397,real,0.265869140625,real,0.445556640625,fake,0.6162109375,fake,False,False,True,1,2,False,False,SP=fake;FSD=real/real/fake,adm_85,505,0.46,0.46-0.48
